,Eastern Cape_export,Limpopo_export,Mpumalanga_export,Gauteng_export,Western Cape_export,Northern Cape_export,Hydra Central_export,Kwazulu Natal_export,North West_export,Free State_export,export_balance,total_export,Mozal_separated_full_profile
14/08/2017 17:00,0,81.92251338,73.82552078,0,0,54.53562664,0,0,0.476293682,27.38688674,238.1468412,238.1468412,942.0091324
14/08/2017 18:00,0,87.88290281,79.19680195,0,0,58.50344402,0,0,0.510947109,29.37945879,255.4735547,255.4735547,942.0091324
14/08/2017 19:00,0,84.18237262,75.86202184,0,0,56.04000968,0,0,0.489432399,28.14236294,244.7161995,244.7161995,942.0091324
14/08/2017 20:00,0,82.83061653,74.64386955,0,0,55.1401488,0,0,0.481573352,27.69046774,240.786676,240.786676,942.0091324
14/08/2017 21:00,0,79.22834681,71.39763811,0,0,52.74212622,0,0,0.460629923,26.48622059,230.3149617,230.3149617,942.0091324
14/08/2017 22:00,0,74.03350716,66.71624192,0,0,49.28393354,0,0,0.430427367,24.74957361,215.2136836,215.2136836,942.0091324
14/08/2017 23:00,0,72.43251302,65.27348557,0,0,48.21815547,0,0,0.421119262,24.21435755,210.5596309,210.5596309,942.0091324
15/08/2017 00:00,0,70.57833198,63.60256661,0,0,46.98383147,0,0,0.410339139,23.59450052,205.1695697,205.1695697,942.0091324
15/08/2017 01:00,0,72.24105976,65.10095502,0,0,48.09070548,0,0,0.420006161,24.15035428,210.0030807,210.0030807,942.0091324
15/08/2017 02:00,0,71.07542599,64.05052923,0,0,47.31474579,0,0,0.413229221,23.7606802,206.6146104,206.6146104,942.0091324
15/08/2017 03:00,0,69.93295878,63.0209803,0,0,46.55420803,0,0,0.40658697,23.37875076,203.2934848,203.2934848,942.0091324
15/08/2017 04:00,0,74.52559929,67.15969703,0,0,49.61151813,0,0,0.433288368,24.91408116,216.644184,216.644184,942.0091324
15/08/2017 05:00,0,78.43916977,70.68646113,0,0,52.2167729,0,0,0.456041685,26.22239687,228.0208424,228.0208424,942.0091324
15/08/2017 06:00,0,77.85743881,70.16222684,0,0,51.82951596,0,0,0.452659528,26.02792286,226.329764,226.329764,942.0091324
15/08/2017 07:00,0,75.81627988,68.32281036,0,0,50.4707212,0,0,0.440792325,25.34555868,220.3961624,220.3961624,942.0091324
15/08/2017 08:00,0,77.32335728,69.68093243,0,0,51.47397912,0,0,0.449554403,25.84937816,224.7772014,224.7772014,942.0091324
15/08/2017 09:00,0,77.86645535,70.1703522,0,0,51.83551824,0,0,0.45271195,26.03093711,226.3559748,226.3559748,942.0091324
15/08/2017 10:00,0,82.09080007,73.97717449,0,0,54.6476547,0,0,0.477272093,27.44314537,238.6360467,238.6360467,942.0091324
15/08/2017 11:00,0,83.87001883,75.58054023,0,0,55.83207649,0,0,0.487616389,28.03794234,243.8081943,243.8081943,942.0091324
15/08/2017 12:00,0,83.3998428,75.15683508,0,0,55.5190814,0,0,0.484882807,27.8807614,242.4414035,242.4414035,942.0091324
15/08/2017 13:00,0,81.40192374,73.35638477,0,0,54.18907133,0,0,0.473266999,27.21285241,236.6334993,236.6334993,942.0091324
15/08/2017 14:00,0,81.67650023,73.60382288,0,0,54.37185626,0,0,0.474863373,27.30464397,237.4316867,237.4316867,942.0091324
15/08/2017 15:00,0,84.93949819,76.54431523,0,0,56.54402641,0,0,0.493834292,28.39547178,246.9171459,246.9171459,942.0091324
15/08/2017 16:00,0,87.67966883,79.01365505,0,0,58.36815163,0,0,0.509765516,29.3115172,254.8827582,254.8827582,942.0091324
15/08/2017 17:00,0,88.80068063,80.02386918,0,0,59.11440658,0,0,0.516283027,29.68627405,258.1415135,258.1415135,942.0091324
15/08/2017 18:00,0,66.23374487,59.68738637,0,0,44.09164993,0,0,0.385079912,22.14209494,192.539956,192.539956,942.0091324
15/08/2017 19:00,0,82.78796898,74.60543717,0,0,55.11175842,0,0,0.481325401,27.67621056,240.6627005,240.6627005,942.0091324
15/08/2017 20:00,0,85.58954419,77.1301125,0,0,56.97676052,0,0,0.497613629,28.61278367,248.8068145,248.8068145,942.0091324
15/08/2017 21:00,0,79.73366758,71.85301439,0,0,53.07851708,0,0,0.463567835,26.6551505,231.7839174,231.7839174,942.0091324
15/08/2017 22:00,0,73.853703,66.5542091,0,0,49.16423833,0,0,0.429381994,24.68946467,214.6909971,214.6909971,942.0091324
15/08/2017 23:00,0,72.47456824,65.31138417,0,0,48.24615153,0,0,0.421363769,24.22841671,210.6818844,210.6818844,942.0091324
16/08/2017 00:00,0,71.43404709,64.37370523,0,0,47.55347903,0,0,0.415314227,23.88056807,207.6571136,207.6571136,942.0091324
16/08/2017 01:00,0,72.05243651,64.93097476,0,0,47.96513942,0,0,0.418909515,24.08729709,209.4547573,209.4547573,942.0091324
16/08/2017 02:00,0,74.25793329,66.91848639,0,0,49.4333335,0,0,0.43173217,24.82459979,215.8660851,215.8660851,942.0091324
16/08/2017 03:00,0,71.20409258,64.16647878,0,0,47.40039884,0,0,0.413977282,23.80369374,206.9886412,206.9886412,942.0091324
16/08/2017 04:00,0,76.71161509,69.12965313,0,0,51.06674377,0,0,0.445997762,25.64487132,222.9988811,222.9988811,942.0091324
16/08/2017 05:00,0,88.48319335,79.73776145,0,0,58.90305604,0,0,0.514437171,29.58013731,257.2185853,257.2185853,942.0091324
16/08/2017 06:00,0,84.90487996,76.51311857,0,0,56.52098114,0,0,0.493633023,28.38389883,246.8165115,246.8165115,942.0091324
16/08/2017 07:00,0,79.90952289,72.01148865,0,0,53.19558355,0,0,0.464590249,26.71393934,232.2951247,232.2951247,942.0091324
16/08/2017 08:00,0,82.10942547,73.993959,0,0,54.66005358,0,0,0.477380381,27.44937189,238.6901903,238.6901903,942.0091324
16/08/2017 09:00,0,87.18007389,78.56343868,0,0,58.03557244,0,0,0.506860895,29.14450145,253.4304473,253.4304473,942.0091324
16/08/2017 10:00,0,87.62194985,78.96164085,0,0,58.32972824,0,0,0.509429941,29.29222161,254.7149705,254.7149705,942.0091324
16/08/2017 11:00,0,85.79258073,77.31308148,0,0,57.11192148,0,0,0.498794074,28.68065926,249.397037,249.397037,942.0091324
16/08/2017 12:00,0,83.79650447,75.51429182,0,0,55.78313815,0,0,0.487188979,28.01336632,243.5944897,243.5944897,942.0091324
16/08/2017 13:00,0,82.39275523,74.24928524,0,0,54.84866555,0,0,0.479027647,27.54408968,239.5138233,239.5138233,942.0091324
16/08/2017 14:00,0,82.65193121,74.48284499,0,0,55.02119839,0,0,0.480534484,27.63073282,240.2672419,240.2672419,942.0091324
16/08/2017 15:00,0,83.31698283,75.08216476,0,0,55.46392171,0,0,0.484401063,27.85306112,242.2005315,242.2005315,942.0091324
16/08/2017 16:00,0,85.05546266,76.64881809,0,0,56.62122369,0,0,0.494508504,28.43423897,247.2542519,247.2542519,942.0091324
16/08/2017 17:00,0,88.22809784,79.50787887,0,0,58.73323955,0,0,0.512954057,29.49485829,256.4770286,256.4770286,942.0091324
16/08/2017 18:00,0,91.36552247,82.33520921,0,0,60.82181583,0,0,0.531194898,30.54370664,265.597449,265.597449,942.0091324
16/08/2017 19:00,0,87.8320285,79.15095592,0,0,58.46957711,0,0,0.510651329,29.36245139,255.3256643,255.3256643,942.0091324
16/08/2017 20:00,0,86.81368671,78.23326419,0,0,57.79166935,0,0,0.504730737,29.02201736,252.3653684,252.3653684,942.0091324
16/08/2017 21:00,0,81.98240423,73.87949218,0,0,54.57549584,0,0,0.476641885,27.40690839,238.3209425,238.3209425,942.0091324
16/08/2017 22:00,0,77.05641523,69.44037419,0,0,51.29627642,0,0,0.448002414,25.76013881,224.0012071,224.0012071,942.0091324
16/08/2017 23:00,0,73.41097145,66.1552359,0,0,48.86951297,0,0,0.426807974,24.54145848,213.4039868,213.4039868,942.0091324
17/08/2017 00:00,0,72.22697554,65.08826284,0,0,48.08132965,0,0,0.419924276,24.14564589,209.9621382,209.9621382,942.0091324
17/08/2017 01:00,0,70.90292719,63.89507974,0,0,47.19991374,0,0,0.412226321,23.70301345,206.1131604,206.1131604,942.0091324
17/08/2017 02:00,0,79.09145345,71.27427491,0,0,52.65099663,0,0,0.459834032,26.44045682,229.9170159,229.9170159,942.0091324
17/08/2017 03:00,0,78.27121215,70.53510397,0,0,52.1049639,0,0,0.455065187,26.16624825,227.5325935,227.5325935,942.0091324
17/08/2017 04:00,0,81.2939886,73.25911763,0,0,54.11721915,0,0,0.472639469,27.17676944,236.3197343,236.3197343,942.0091324
17/08/2017 05:00,0,81.62832429,73.56040852,0,0,54.33978565,0,0,0.474583281,27.28853865,237.2916404,237.2916404,942.0091324
17/08/2017 06:00,0,83.04806636,74.83982725,0,0,55.28490464,0,0,0.482837595,27.76316172,241.4187976,241.4187976,942.0091324
17/08/2017 07:00,0,79.87951166,71.98444364,0,0,53.17560514,0,0,0.464415765,26.70390651,232.2078827,232.2078827,942.0091324
17/08/2017 08:00,0,81.59416677,73.52962703,0,0,54.31704706,0,0,0.474384691,27.2771197,237.1923453,237.1923453,942.0091324
17/08/2017 09:00,0,83.21753771,74.99254852,0,0,55.39772132,0,0,0.483822894,27.81981638,241.9114468,241.9114468,942.0091324
17/08/2017 10:00,0,83.36430318,75.1248081,0,0,55.49542276,0,0,0.484676181,27.86888042,242.3380906,242.3380906,942.0091324
17/08/2017 11:00,0,83.9547216,75.65687121,0,0,55.88846293,0,0,0.488108847,28.06625867,244.0544233,244.0544233,942.0091324
17/08/2017 12:00,0,83.65434598,75.38618388,0,0,55.68850358,0,0,0.486362477,27.96584241,243.1812383,243.1812383,942.0091324
17/08/2017 13:00,0,82.88287294,74.69096108,0,0,55.17493576,0,0,0.481877168,27.70793717,240.9385841,240.9385841,942.0091324
17/08/2017 14:00,0,84.05923441,75.75105427,0,0,55.95803686,0,0,0.488716479,28.10119755,244.3582396,244.3582396,942.0091324
17/08/2017 15:00,0,85.74137735,77.26693889,0,0,57.07783551,0,0,0.49849638,28.66354185,249.24819,249.24819,942.0091324
17/08/2017 16:00,0,85.20137255,76.78030666,0,0,56.71835556,0,0,0.495356817,28.48301699,247.6784086,247.6784086,942.0091324
17/08/2017 17:00,0,85.18024622,76.76126839,0,0,56.70429181,0,0,0.49523399,28.4759544,247.6169948,247.6169948,942.0091324
17/08/2017 18:00,0,86.70713366,78.13724255,0,0,57.72073724,0,0,0.504111242,28.98639643,252.0556211,252.0556211,942.0091324
17/08/2017 19:00,0,86.31744829,77.78607259,0,0,57.46132459,0,0,0.50184563,28.8561237,250.9228148,250.9228148,942.0091324
17/08/2017 20:00,0,84.53592604,76.18063103,0,0,56.27536937,0,0,0.491487942,28.26055667,245.743971,245.743971,942.0091324
17/08/2017 21:00,0,81.96634558,73.86502073,0,0,54.56480564,0,0,0.476548521,27.40153995,238.2742604,238.2742604,942.0091324
17/08/2017 22:00,0,76.14535045,68.61935651,0,0,50.68978271,0,0,0.442705526,25.45556774,221.3527629,221.3527629,942.0091324
17/08/2017 23:00,0,73.88035771,66.57822934,0,0,49.18198232,0,0,0.429536963,24.6983754,214.7684817,214.7684817,942.0091324
18/08/2017 00:00,0,79.27658856,71.44111178,0,0,52.77424064,0,0,0.460910399,26.50234792,230.4551993,230.4551993,942.0091324
18/08/2017 01:00,0,78.90862184,71.10951387,0,0,52.52928605,0,0,0.458771057,26.37933579,229.3855286,229.3855286,942.0091324
18/08/2017 02:00,0,80.86777639,72.87503105,0,0,53.83349068,0,0,0.470161491,27.03428571,235.0807453,235.0807453,942.0091324
18/08/2017 03:00,0,77.35883109,69.71290011,0,0,51.49759395,0,0,0.449760646,25.86123714,224.8803229,224.8803229,942.0091324
18/08/2017 04:00,0,83.32441983,75.08886671,0,0,55.4688725,0,0,0.484444301,27.85554733,242.2221507,242.2221507,942.0091324
18/08/2017 05:00,0,87.21219118,78.59238158,0,0,58.05695285,0,0,0.507047623,29.15523833,253.5238116,253.5238116,942.0091324
18/08/2017 06:00,0,81.90645474,73.81104933,0,0,54.52493644,0,0,0.476200318,27.3815183,238.1001591,238.1001591,942.0091324
18/08/2017 07:00,0,83.58734721,75.32580708,0,0,55.64390265,0,0,0.485972949,27.94344456,242.9864745,242.9864745,942.0091324
18/08/2017 08:00,0,85.49529838,77.04518168,0,0,56.91402131,0,0,0.497065688,28.58127708,248.5328441,248.5328441,942.0091324
18/08/2017 09:00,0,84.73007768,76.35559326,0,0,56.40461566,0,0,0.492616731,28.32546201,246.3083653,246.3083653,942.0091324
18/08/2017 10:00,0,86.18865007,77.67000443,0,0,57.37558392,0,0,0.501096803,28.81306616,250.5484014,250.5484014,942.0091324
18/08/2017 11:00,0,88.00136822,79.30355857,0,0,58.58230617,0,0,0.511635862,29.41906205,255.8179309,255.8179309,942.0091324
18/08/2017 12:00,0,90.47722938,81.53471252,0,0,60.23048118,0,0,0.526030403,30.24674819,263.0152017,263.0152017,942.0091324
18/08/2017 13:00,0,86.24367067,77.71958694,0,0,57.412211,0,0,0.50141669,28.83145967,250.708345,250.708345,942.0091324
18/08/2017 14:00,0,87.50341863,78.85482493,0,0,58.25082229,0,0,0.508740806,29.25259634,254.370403,254.370403,942.0091324
18/08/2017 15:00,0,90.53014392,81.58239714,0,0,60.26570627,0,0,0.526338046,30.26443765,263.169023,263.169023,942.0091324
18/08/2017 16:00,0,92.91340462,83.730103,0,0,61.85223738,0,0,0.540194213,31.06116724,270.0971065,270.0971065,942.0091324
18/08/2017 17:00,0,90.33671624,81.40808731,0,0,60.13694192,0,0,0.525213467,30.19977432,262.6067333,262.6067333,942.0091324
18/08/2017 18:00,0,90.62136228,81.66459973,0,0,60.32643013,0,0,0.526868385,30.29493216,263.4341927,263.4341927,942.0091324
18/08/2017 19:00,0,86.01825733,77.51645283,0,0,57.26215386,0,0,0.500106147,28.75610347,250.0530736,250.0530736,942.0091324
18/08/2017 20:00,0,86.27295795,77.74597955,0,0,57.43170747,0,0,0.501586965,28.84125048,250.7934824,250.7934824,942.0091324
18/08/2017 21:00,0,84.73488211,76.35992283,0,0,56.40781396,0,0,0.492644663,28.32706815,246.3223317,246.3223317,942.0091324
18/08/2017 22:00,0,85.31595492,76.88356403,0,0,56.79463278,0,0,0.496022994,28.52132214,248.0114969,248.0114969,942.0091324
18/08/2017 23:00,0,82.94131587,74.74362767,0,0,55.21384109,0,0,0.482216953,27.72747478,241.1084764,241.1084764,942.0091324
19/08/2017 00:00,0,80.84460982,72.8541542,0,0,53.81806875,0,0,0.470026801,27.02654108,235.0134007,235.0134007,942.0091324
19/08/2017 01:00,0,78.95989104,71.15571576,0,0,52.56341584,0,0,0.459069134,26.3964752,229.534567,229.534567,942.0091324
19/08/2017 02:00,0,76.99955184,69.38913102,0,0,51.25842259,0,0,0.447671813,25.74112925,223.8359065,223.8359065,942.0091324
19/08/2017 03:00,0,81.19961116,73.17406819,0,0,54.05439231,0,0,0.472090763,27.14521885,236.0453813,236.0453813,942.0091324
19/08/2017 04:00,0,82.61421972,74.4488608,0,0,54.99609394,0,0,0.480315231,27.61812578,240.1576155,240.1576155,942.0091324
19/08/2017 05:00,0,86.78163524,78.2043806,0,0,57.77033276,0,0,0.504544391,29.01130248,252.2721955,252.2721955,942.0091324
19/08/2017 06:00,0,84.55033933,76.19361975,0,0,56.28496426,0,0,0.49157174,28.26537507,245.7858702,245.7858702,942.0091324
19/08/2017 07:00,0,89.59156884,80.7365882,0,0,59.64089903,0,0,0.520881214,29.95066982,260.4406071,260.4406071,942.0091324
19/08/2017 08:00,0,90.34533789,81.41585682,0,0,60.14268133,0,0,0.525263592,30.20265656,262.6317962,262.6317962,942.0091324
19/08/2017 09:00,0,86.4405865,77.89704016,0,0,57.54329741,0,0,0.502561549,28.89728909,251.2807747,251.2807747,942.0091324
19/08/2017 10:00,0,89.26473595,80.44205856,0,0,59.42332713,0,0,0.518981023,29.84140882,259.4905115,259.4905115,942.0091324
19/08/2017 11:00,0,87.96207719,79.26815096,0,0,58.55615022,0,0,0.511407426,29.40592697,255.7037128,255.7037128,942.0091324
19/08/2017 12:00,0,87.85920973,79.17545063,0,0,58.48767159,0,0,0.510809359,29.37153814,255.4046795,255.4046795,942.0091324
19/08/2017 13:00,0,83.87212489,75.58243812,0,0,55.83347849,0,0,0.487628633,28.0386464,243.8143165,243.8143165,942.0091324
19/08/2017 14:00,0,87.576933,78.92107334,0,0,58.29976063,0,0,0.509168215,29.27717237,254.5841075,254.5841075,942.0091324
19/08/2017 15:00,0,90.95839636,81.9683223,0,0,60.55079293,0,0,0.528827886,30.40760344,264.4139429,264.4139429,942.0091324
19/08/2017 16:00,0,97.4070607,87.77961866,0,0,64.84365378,0,0,0.56632012,32.56340692,283.1600602,283.1600602,942.0091324
19/08/2017 17:00,0,91.09443414,82.09091448,0,0,60.64135296,0,0,0.529618803,30.45308118,264.8094016,264.8094016,942.0091324
19/08/2017 18:00,0,78.14353277,70.42004406,0,0,52.01996803,0,0,0.454322865,26.12356473,227.1614325,227.1614325,942.0091324
19/08/2017 19:00,0,67.24418896,60.59796099,0,0,44.76430021,0,0,0.390954587,22.47988875,195.4772935,195.4772935,942.0091324
19/08/2017 20:00,0,83.00008787,74.79659082,0,0,55.25296547,0,0,0.48255865,27.7471224,241.2793252,241.2793252,942.0091324
19/08/2017 21:00,0,78.47865824,70.72204667,0,0,52.24306028,0,0,0.456271269,26.23559796,228.1356344,228.1356344,942.0091324
19/08/2017 22:00,0,76.705626,69.12425599,0,0,51.06275685,0,0,0.445962942,25.64286916,222.9814709,222.9814709,942.0091324
19/08/2017 23:00,0,81.77311535,73.69088883,0,0,54.43617272,0,0,0.475425089,27.33694263,237.7125446,237.7125446,942.0091324
20/08/2017 00:00,0,81.8008889,73.71591732,0,0,54.45466151,0,0,0.475586563,27.34622739,237.7932817,237.7932817,942.0091324
20/08/2017 01:00,0,84.76726265,76.38910297,0,0,56.42936961,0,0,0.492832922,28.33789304,246.4164612,246.4164612,942.0091324
20/08/2017 02:00,0,78.43311487,70.68100468,0,0,52.21274217,0,0,0.456006482,26.2203727,228.0032409,228.0032409,942.0091324
20/08/2017 03:00,0,83.44091081,75.19384404,0,0,55.54642028,0,0,0.485121574,27.89449053,242.5607872,242.5607872,942.0091324
20/08/2017 04:00,0,87.86309276,79.17894987,0,0,58.49025652,0,0,0.510831935,29.37283624,255.4159673,255.4159673,942.0091324
20/08/2017 05:00,0,82.01531129,73.9091468,0,0,54.59740199,0,0,0.476833205,27.4179093,238.4166026,238.4166026,942.0091324
20/08/2017 06:00,0,83.72970314,75.45409295,0,0,55.73866866,0,0,0.4868006,27.99103448,243.4002998,243.4002998,942.0091324
20/08/2017 07:00,0,82.63027837,74.46333225,0,0,55.00678415,0,0,0.480408595,27.62349422,240.2042976,240.2042976,942.0091324
20/08/2017 08:00,0,80.57720708,72.6131808,0,0,53.64005936,0,0,0.468472134,26.93714772,234.2360671,234.2360671,942.0091324
20/08/2017 09:00,0,76.74221865,69.15723192,0,0,51.08711649,0,0,0.44617569,25.65510217,223.0878449,223.0878449,942.0091324
20/08/2017 10:00,0,75.22967868,67.79418718,0,0,50.08022215,0,0,0.437381853,25.14945654,218.6909264,218.6909264,942.0091324
20/08/2017 11:00,0,75.98311866,68.47315926,0,0,50.58178539,0,0,0.441762318,25.40133327,220.8811589,220.8811589,942.0091324
20/08/2017 12:00,0,73.53562339,66.26756759,0,0,48.95249347,0,0,0.427532694,24.58312991,213.7663471,213.7663471,942.0091324
20/08/2017 13:00,0,78.16150002,70.43623548,0,0,52.03192879,0,0,0.454427326,26.12957123,227.2136629,227.2136629,942.0091324
20/08/2017 14:00,0,78.81536324,71.02547269,0,0,52.46720402,0,0,0.458228856,26.34815922,229.114428,229.114428,942.0091324
20/08/2017 15:00,0,81.06337594,73.05129809,0,0,53.96370084,0,0,0.471298697,27.0996751,235.6493487,235.6493487,942.0091324
20/08/2017 16:00,0,84.98708179,76.5871958,0,0,56.57570271,0,0,0.494110941,28.41137909,247.0554703,247.0554703,942.0091324
20/08/2017 17:00,0,81.16367665,73.14168535,0,0,54.03047079,0,0,0.471881841,27.13320586,235.9409205,235.9409205,942.0091324
20/08/2017 18:00,0,62.18927012,56.04265621,0,0,41.39925249,0,0,0.361565524,20.79001763,180.782762,180.782762,925.2857929
20/08/2017 19:00,0,81.55059783,73.49036432,0,0,54.28804332,0,0,0.474131383,27.26255451,237.0656914,237.0656914,942.0091324
20/08/2017 20:00,0,84.23462903,75.90911337,0,0,56.07479665,0,0,0.489736215,28.15983238,244.8681076,244.8681076,942.0091324
20/08/2017 21:00,0,82.94677844,74.74855034,0,0,55.21747751,0,0,0.482248712,27.72930093,241.1243559,241.1243559,942.0091324
20/08/2017 22:00,0,80.88870528,72.89389139,0,0,53.84742299,0,0,0.47028317,27.04128229,235.1415851,235.1415851,942.0091324
20/08/2017 23:00,0,82.50075619,74.34661168,0,0,54.92056153,0,0,0.479655559,27.58019466,239.8277796,239.8277796,942.0091324
21/08/2017 00:00,0,82.54998515,74.39097499,0,0,54.95333314,0,0,0.479941774,27.59665201,239.9708871,239.9708871,942.0091324
21/08/2017 01:00,0,84.09490566,75.78319987,0,0,55.98178313,0,0,0.48892387,28.11312253,244.4619351,244.4619351,942.0091324
21/08/2017 02:00,0,81.94107296,73.84224599,0,0,54.54798171,0,0,0.476401587,27.39309125,238.2007935,238.2007935,942.0091324
21/08/2017 03:00,0,80.49507106,72.53916288,0,0,53.58538161,0,0,0.467994599,26.90968945,233.9972996,233.9972996,942.0091324
21/08/2017 04:00,0,89.0700578,80.26662186,0,0,59.29373034,0,0,0.517849173,29.77632746,258.9245866,258.9245866,942.0091324
21/08/2017 05:00,0,86.27901285,77.751436,0,0,57.43573821,0,0,0.501622168,28.84327465,250.8110839,250.8110839,942.0091324
21/08/2017 06:00,0,80.78643015,72.80172484,0,0,53.77933867,0,0,0.469688547,27.00709147,234.8442737,234.8442737,942.0091324
21/08/2017 07:00,0,80.01568106,72.10715444,0,0,53.2662528,0,0,0.465207448,26.74942826,232.603724,232.603724,942.0091324
21/08/2017 08:00,0,79.5104261,71.65183748,0,0,52.92990575,0,0,0.462269919,26.58052035,231.1349596,231.1349596,942.0091324
21/08/2017 09:00,0,84.24456696,75.91806906,0,0,56.08141231,0,0,0.489793994,28.16315465,244.896997,244.896997,942.0091324
21/08/2017 10:00,0,83.14250962,74.92493599,0,0,55.3477753,0,0,0.483386684,27.79473432,241.6933419,241.6933419,942.0091324
21/08/2017 11:00,0,87.01672326,78.41623317,0,0,57.92683031,0,0,0.505911182,29.08989295,252.9555909,252.9555909,942.0091324
21/08/2017 12:00,0,85.14503567,76.72953796,0,0,56.68085223,0,0,0.495029277,28.46418344,247.5146386,247.5146386,942.0091324
21/08/2017 13:00,0,83.90944149,75.61606646,0,0,55.85832006,0,0,0.48784559,28.05112143,243.922795,243.922795,942.0091324
21/08/2017 14:00,0,87.48005462,78.83377015,0,0,58.23526892,0,0,0.508604969,29.2447857,254.3024844,254.3024844,942.0091324
21/08/2017 15:00,0,90.6442656,81.68523935,0,0,60.34167681,0,0,0.527001544,30.30258879,263.5007721,263.5007721,942.0091324
21/08/2017 16:00,0,92.43230345,83.29655253,0,0,61.53196945,0,0,0.537397113,30.900334,268.6985565,268.6985565,942.0091324
21/08/2017 17:00,0,89.6799572,80.8162405,0,0,59.69973895,0,0,0.5213951,29.98021825,260.69755,260.69755,942.0091324
21/08/2017 18:00,0,90.43319973,81.49503464,0,0,60.20117075,0,0,0.525774417,30.23202898,262.8872085,262.8872085,942.0091324
21/08/2017 19:00,0,89.44454011,80.60409138,0,0,59.54302234,0,0,0.520026396,29.90151777,260.013198,260.013198,942.0091324
21/08/2017 20:00,0,85.99416937,77.49474565,0,0,57.24611856,0,0,0.499966101,28.74805081,249.9830505,249.9830505,942.0091324
21/08/2017 21:00,0,83.54581851,75.28838296,0,0,55.61625709,0,0,0.485731503,27.92956142,242.8657515,242.8657515,942.0091324
21/08/2017 22:00,0,81.4469406,73.39695228,0,0,54.21903894,0,0,0.473528724,27.22790165,236.7643622,236.7643622,942.0091324
21/08/2017 23:00,0,81.48267766,73.42915719,0,0,54.24282902,0,0,0.473736498,27.23984864,236.868249,236.868249,942.0091324
22/08/2017 00:00,0,83.23359635,75.00701997,0,0,55.40841152,0,0,0.483916258,27.82518483,241.9581289,241.9581289,942.0091324
22/08/2017 01:00,0,79.59065351,71.72413543,0,0,52.98331295,0,0,0.462736358,26.60734056,231.3681788,231.3681788,942.0091324
22/08/2017 02:00,0,80.91634721,72.91880126,0,0,53.86582416,0,0,0.470443879,27.05052305,235.2219396,235.2219396,942.0091324
22/08/2017 03:00,0,82.14608393,74.02699424,0,0,54.68445703,0,0,0.477593511,27.4616269,238.7967556,238.7967556,942.0091324
22/08/2017 04:00,0,86.9138558,78.32353284,0,0,57.85835168,0,0,0.505313115,29.05550412,252.6565575,252.6565575,942.0091324
22/08/2017 05:00,0,88.24494625,79.52306203,0,0,58.7444555,0,0,0.513052013,29.50049075,256.5260066,256.5260066,942.0091324
22/08/2017 06:00,0,90.53817324,81.58963287,0,0,60.27105138,0,0,0.526384728,30.26712187,263.1923641,263.1923641,942.0091324
22/08/2017 07:00,0,87.95852323,79.26494826,0,0,58.55378436,0,0,0.511386763,29.40473887,255.6933815,255.6933815,942.0091324
22/08/2017 08:00,0,84.58949873,76.22890874,0,0,56.31103258,0,0,0.491799411,28.27846615,245.8997056,245.8997056,942.0091324
22/08/2017 09:00,0,87.76805718,79.09330735,0,0,58.42699156,0,0,0.510279402,29.34106563,255.1397011,255.1397011,942.0091324
22/08/2017 10:00,0,89.65685644,80.79542296,0,0,59.68436083,0,0,0.521260793,29.97249561,260.6303966,260.6303966,942.0091324
22/08/2017 11:00,0,89.61624913,80.75882916,0,0,59.65732864,0,0,0.521024704,29.9589205,260.5123521,260.5123521,942.0091324
22/08/2017 12:00,0,87.68848792,79.02160249,0,0,58.37402248,0,0,0.50981679,29.31446544,254.9083951,254.9083951,942.0091324
22/08/2017 13:00,0,86.12382317,77.61158483,0,0,57.3324288,0,0,0.500719902,28.79139437,250.3599511,250.3599511,942.0091324
22/08/2017 14:00,0,87.03600679,78.43361077,0,0,57.93966731,0,0,0.506023295,29.09633948,253.0116477,253.0116477,942.0091324
22/08/2017 15:00,0,88.55558887,79.8030016,0,0,58.95124957,0,0,0.514858075,29.6043393,257.4290374,257.4290374,942.0091324
22/08/2017 16:00,0,89.10507091,80.29817437,0,0,59.31703848,0,0,0.518052738,29.78803243,259.0263689,259.0263689,942.0091324
22/08/2017 17:00,0,86.73049767,78.15829732,0,0,57.7362906,0,0,0.50424708,28.99420707,252.1235398,252.1235398,942.0091324
22/08/2017 18:00,0,88.8732736,80.08928726,0,0,59.16273155,0,0,0.516705079,29.71054205,258.3525395,258.3525395,942.0091324
22/08/2017 19:00,0,87.23970148,78.61717284,0,0,58.07526639,0,0,0.507207567,29.16443509,253.6037834,253.6037834,942.0091324
22/08/2017 20:00,0,87.24957359,78.62606923,0,0,58.08183823,0,0,0.507264963,29.16773536,253.6324814,253.6324814,942.0091324
22/08/2017 21:00,0,84.44727443,76.10074149,0,0,56.2163542,0,0,0.490972526,28.23092023,245.4862629,245.4862629,942.0091324
22/08/2017 22:00,0,82.61948485,74.45360554,0,0,54.99959893,0,0,0.480345842,27.61988592,240.1729211,240.1729211,942.0091324
22/08/2017 23:00,0,82.38492335,74.24222744,0,0,54.84345188,0,0,0.478982113,27.54147147,239.4910563,239.4910563,942.0091324
23/08/2017 00:00,0,83.7462883,75.46903887,0,0,55.74970936,0,0,0.486897025,27.99657894,243.4485125,243.4485125,942.0091324
23/08/2017 01:00,0,84.53191138,76.17701316,0,0,56.27269682,0,0,0.491464601,28.25921456,245.7323005,245.7323005,942.0091324
23/08/2017 02:00,0,84.23515554,75.90958784,0,0,56.07514715,0,0,0.489739276,28.16000839,244.8696382,244.8696382,942.0091324
